308.15,C1,C2
308.15,308.2121845972281,308.1755481438176
308.15,308.21769878188314,308.06864993386205
308.15,308.1798355760703,308.0998203099736
308.15,307.9802947187748,308.31095727535967
308.15,308.17349434709763,308.2115204291372
308.15,308.1637345887247,308.2113436627626
308.15,308.2047795131306,308.23373223104653
308.15,308.22895236834927,308.1521227094665
308.15,308.1787562092559,308.0251373812668
308.15,308.09933234624805,308.2033834287687
308.15,308.16496600119075,308.14192793380505
308.15,308.00771738241684,308.21737491897215
308.15,308.1137524185628,308.22492293248007
308.15,308.12464536262723,308.12105175302776
308.15,308.0731880948354,308.20242012211173
308.15,308.15145149807586,308.073480285261
308.15,307.9944409321909,308.08384109747584
308.15,308.22535469063007,308.14806561049545
308.15,308.1800088010982,308.1612088244558
308.15,308.03403885626386,308.23427832875706
308.15,308.14135265326934,308.04092399421097
308.15,308.1678890919038,308.13781548499156
308.15,308.2004964874312,308.1084017756701
308.15,308.180836110326,308.1408173455669
308.15,308.2262483267357,308.1499242275432
308.15,308.250681073876,308.04338503902557
308.15,308.2899079776514,308.2016982677133
308.15,308.1181791518113,308.15144219664285
308.15,308.2960752839565,307.99327015534493
308.15,308.1567081971348,308.1412509409808
308.15,308.10177771792513,308.21262719638815
308.15,308.1955125268977,308.139699319001
308.15,308.1889211303236,308.12943278605945
308.15,308.23890124311026,308.1246136589655
308.15,308.3104053114974,308.12704859584704
308.15,308.3055024735738,308.1519954055666
308.15,308.2322561783007,308.2797622807168
308.15,308.078202341126,308.12024708539707
308.15,308.02516234003565,308.21851233136687
308.15,308.04367528032,308.4635055883895
308.15,308.0874705361322,308.2906759358016
308.15,308.112200088651,308.123909347366
308.15,307.9900099954418,307.99394098285126
308.15,308.2471579884165,308.1796236134354
308.15,308.1670002860739,308.08846707972384
308.15,308.0773656984964,308.1318585849247
308.15,308.26106759668266,308.2673786073801
308.15,308.1795097209987,308.2357472843315
308.15,308.2098314896804,308.238242588918
308.15,308.07148625637836,308.1568170997672
308.15,307.93132996080743,308.0931362840647
308.15,308.04406315827123,308.123688721941
308.15,307.9978328561094,308.2961288666829
308.15,308.1171007333723,308.22038140013274
308.15,308.1458558854844,308.1420115869002
308.15,308.1620037134394,308.1105311903031
308.15,308.20570076652564,308.1539977034503
308.15,308.3023277313862,308.101182104873
308.15,308.18325566335557,308.2568627463099
308.15,308.1055808361396,307.8937856838195
308.15,308.1061495605273,308.29924669960536
308.15,308.4254406519125,308.4148350964129
308.15,308.20120085102656,308.42934334911837
308.15,308.29649677730305,308.17885757928764
308.15,307.94817647867956,308.12680873709473
308.15,308.3351686738143,308.1231037697272
308.15,308.1806254611054,308.17846948446885
308.15,308.2036897168144,308.2779202161767
308.15,308.2627514904357,308.3093727710234
308.15,308.1719782880366,308.1493817107976
308.15,308.2174976933955,308.14293703647246
308.15,308.2044008852183,308.21620165017345
308.15,308.15223118705984,308.1444719271527
308.15,308.0940446782653,308.0087966991935
308.15,308.27473892682144,308.31342699656375
308.15,308.2846805593343,308.2610111585162
308.15,308.0761551449673,308.13073578333933
308.15,308.131744633927,308.35762207882266
308.15,308.09534896952897,307.9878244436279
308.15,308.11482797942324,308.18411899772786
308.15,308.1383559032222,308.1449289839994
308.15,308.362279201519,308.18518953614984
308.15,308.2012706094923,308.1795246027309
308.15,308.05370567567746,308.08204127262945
308.15,308.0187550335126,308.0998592481801
308.15,308.1250165164471,308.2671800203206
308.15,308.0947698025739,308.0619316268425
308.15,308.08222789301357,308.0895273423205
308.15,308.0708281068587,308.0470753604005
308.15,308.07022060458746,308.10521918385354
308.15,308.2036891144466,308.20962119643036
308.15,308.0773426594999,308.2835763618415
308.15,307.9208062492872,308.104386769644
308.15,308.2409691163911,308.09283715504455
308.15,308.10884454367493,308.1618848469877
308.15,308.1768260057838,308.17647029743597
308.15,308.16300497186114,308.24977959228335
308.15,308.00701221738103,308.24790701399303
308.15,308.07176834617604,308.21467238450094
308.15,308.29610256491435,308.2007971376424
